Acquisition Function: bald
550.0	92.8167
560.0	92.5433
570.0	92.4233
580.0	92.2533
590.0	92.7733
600.0	92.4900
610.0	92.4367
620.0	92.8767
630.0	92.6933
640.0	92.8567
650.0	93.2867
660.0	93.0567
670.0	93.5333
680.0	92.5867
690.0	92.8300
700.0	92.4633
710.0	93.9233
720.0	93.7700
730.0	93.8533
740.0	93.5000
750.0	93.9167
760.0	93.8900
770.0	94.2000
780.0	94.1067
790.0	94.4100
800.0	94.2567
810.0	94.3367
820.0	94.3567
830.0	94.3833
840.0	94.1967
850.0	94.6400
860.0	94.8533
870.0	94.4133
880.0	94.7000
890.0	94.6533
900.0	94.6200
910.0	93.9867
920.0	94.5500
930.0	94.7667
940.0	94.5733
950.0	94.9600
960.0	94.9267
970.0	94.7400
980.0	94.0633
990.0	95.0300
1000.0	95.0933

